     60 2   7.82250000   7.09948292   3.29750000
     61 2   7.82250000   7.09948292   4.02750000
     62 2   8.13859927   6.91698292   3.66250000
     63 2   7.14140073   6.64978438   4.02750000
     64 2   7.45750000   6.46728438   3.66250000
     65 2   7.45750000   6.46728438   4.39250000
     66 2   7.77359927   6.28478438   4.02750000
     67 2   6.77640073   6.01758583   4.39250000
     68 2   7.09250000   5.83508583   4.02750000
     69 2   7.09250000   5.83508583   4.75750000
     70 2   7.40859927   5.65258583   4.39250000
     71 2   6.41140073   5.38538729   4.75750000
     72 2   6.72750000   5.20288729   4.39250000
     73 2   6.72750000   5.20288729   5.12250000
     74 2   7.04359927   5.02038729   4.75750000
     75 2   6.29570036   4.81998838   4.84875000
     76 2   6.04640073   4.75318874   5.12250000
     77 2   6.11320036   4.50388910   5.39625000
     78 2   6.36250000   4.57068874   4.75750000
     79 2   6.42929964   4.32138910   5.03125000
     80 2   6.36250000   4.57068874   5.48750000
     81 2   6.67859927   4.38818874   5.12250000
     82 2   6.61179964   4.63748838   5.21375000
     83 2   5.93070036   4.18778983   5.21375000
     84 2   5.74820036   3.87169056   5.76125000
     85 2   6.06429964   3.68919056   5.39625000
     86 2   6.18000000   4.25458947   5.30500000
     87 2   6.24679964   4.00528983   5.57875000
     88 2   5.81500000   3.62239092   5.67000000
     89 1   8.80179964  -1.93067965   2.65875000
     90 1   8.61929964  -1.61458037   3.20625000
     91 1   8.30320036  -1.79708037   2.84125000
     92 1   8.73500000  -2.17997928   2.75000000
     93 1   8.48570036  -2.11317965   3.02375000
     94 1   8.43679964  -1.29848110   3.02375000
     95 1   8.50359927  -1.04918146   3.29750000
     96 1   8.25429964  -0.98238183   3.57125000
     97 1   8.18750000  -1.23168146   2.93250000
     98 1   7.93820036  -1.16488183   3.20625000
     99 1   8.37000000  -1.54778074   3.11500000
    100 1   8.18750000  -1.23168146   3.66250000
    101 1   7.87140073  -1.41418146   3.29750000
    102 1   8.12070036  -1.48098110   3.38875000
    103 2   8.13859927  -0.41698292   3.66250000
    104 2   7.82250000  -0.59948292   3.29750000
    105 2   7.82250000  -0.59948292   4.02750000
    106 2   7.50640073  -0.78198292   3.66250000
    107 2   7.77359927   0.21521562   4.02750000
    108 2   7.45750000   0.03271562   3.66250000
    109 2   7.45750000   0.03271562   4.39250000
    110 2   7.14140073  -0.14978438   4.02750000
    111 2   7.40859927   0.84741417   4.39250000
    112 2   7.09250000   0.66491417   4.02750000
    113 2   7.09250000   0.66491417   4.75750000
    114 2   6.77640073   0.48241417   4.39250000
    115 2   7.04359927   1.47961271   4.75750000
    116 2   6.72750000   1.29711271   4.39250000
    117 2   6.72750000   1.29711271   5.12250000
    118 2   6.41140073   1.11461271   4.75750000
    119 2   6.61179964   1.86251162   4.84875000
    120 2   6.67859927   2.11181126   5.12250000
    121 2   6.42929964   2.17861090   5.39625000
    122 2   6.36250000   1.92931126   4.75750000
    123 2   6.11320036   1.99611090   5.03125000
    124 2   6.36250000   1.92931126   5.48750000
    125 2   6.04640073   1.74681126   5.12250000
    126 2   6.29570036   1.68001162   5.21375000
    127 2   6.24679964   2.49471017   5.21375000
    128 2   6.06429964   2.81080944   5.76125000
    129 2   5.74820036   2.62830944   5.39625000
    130 2   6.18000000   2.24541053   5.30500000
    131 2   5.93070036   2.31221017   5.57875000
    132 2   5.81500000   2.87760908   5.67000000
    133 1   5.41750000   3.06750000  11.75750000
    134 1   5.78250000   3.06750000  11.39250000
    135 1   5.41750000   3.43250000  11.39250000
    136 1   5.60000000   3.25000000  11.94000000
    137 1   5.78250000   3.43250000  11.75750000
    138 1   5.41750000   3.06750000  11.02750000
    139 1   5.60000000   2.88500000  10.84500000
    140 1   5.78250000   3.06750000  10.66250000
    141 1   5.23500000   3.25000000  10.84500000
    142 1   5.41750000   3.43250000  10.66250000
    143 1   5.60000000   3.25000000  11.21000000
    144 1   5.96500000   3.25000000  10.84500000
    145 1   5.60000000   3.61500000  10.84500000
    146 1   5.78250000   3.43250000  11.02750000
    147 2   5.60000000   2.88500000  10.11500000
    148 2   5.23500000   3.25000000  10.11500000
    149 2   5.96500000   3.25000000  10.11500000
    150 2   5.60000000   3.61500000  10.11500000
    151 2   5.60000000   2.88500000   9.38500000
    152 2   5.23500000   3.25000000   9.38500000
    153 2   5.96500000   3.25000000   9.38500000
    154 2   5.60000000   3.61500000   9.38500000
    155 2   5.60000000   2.88500000   8.65500000
    156 2   5.23500000   3.25000000   8.65500000
    157 2   5.96500000   3.25000000   8.65500000
    158 2   5.60000000   3.61500000   8.65500000
    159 2   5.60000000   2.88500000   7.92500000
    160 2   5.23500000   3.25000000   7.92500000
    161 2   5.96500000   3.25000000   7.92500000
    162 2   5.60000000   3.61500000   7.92500000
    163 2   5.41750000   3.06750000   7.37750000
    164 2   5.60000000   2.88500000   7.19500000
    165 2   5.78250000   3.06750000   7.01250000
    166 2   5.23500000   3.25000000   7.19500000
    167 2   5.41750000   3.43250000   7.01250000
    168 2   5.96500000   3.25000000   7.19500000
    169 2   5.60000000   3.61500000   7.19500000
    170 2   5.78250000   3.43250000   7.37750000
    171 2   5.41750000   3.06750000   6.64750000
    172 2   5.78250000   3.06750000   6.28250000
    173 2   5.41750000   3.43250000   6.28250000
    174 2   5.60000000   3.25000000   6.83000000
    175 2   5.78250000   3.43250000   6.64750000
    176 2   5.60000000   3.25000000   6.10000000
