     60 2   7.36640073   6.77968819   4.02750000
     61 2   7.68250000   6.59718819   3.66250000
     62 2   7.68250000   6.59718819   4.39250000
     63 2   7.99859927   6.41468819   4.02750000
     64 2   7.00140073   6.14748964   4.39250000
     65 2   7.31750000   5.96498964   4.02750000
     66 2   7.31750000   5.96498964   4.75750000
     67 2   7.63359927   5.78248964   4.39250000
     68 2   6.63640073   5.51529110   4.75750000
     69 2   6.95250000   5.33279110   4.39250000
     70 2   6.95250000   5.33279110   5.12250000
     71 2   7.26859927   5.15029110   4.75750000
     72 2   6.52070036   4.94989219   4.84875000
     73 2   6.27140073   4.88309255   5.12250000
     74 2   6.33820036   4.63379292   5.39625000
     75 2   6.58750000   4.70059255   4.75750000
     76 2   6.65429964   4.45129292   5.03125000
     77 2   6.58750000   4.70059255   5.48750000
     78 2   6.90359927   4.51809255   5.12250000
     79 2   6.83679964   4.76739219   5.21375000
     80 2   6.15570036   4.31769364   5.21375000
     81 2   5.97320036   4.00159437   5.76125000
     82 2   6.28929964   3.81909437   5.39625000
     83 2   6.47179964   4.13519364   5.57875000
     84 2   6.04000000   3.75229473   5.67000000
     85 1   9.02679964  -2.06058346   2.65875000
     86 1   8.84429964  -1.74448418   3.20625000
     87 1   8.52820036  -1.92698418   2.84125000
     88 1   8.96000000  -2.30988309   2.75000000
     89 1   8.71070036  -2.24308346   3.02375000
     90 1   8.66179964  -1.42838491   3.02375000
     91 1   8.72859927  -1.17908528   3.29750000
     92 1   8.47929964  -1.11228564   3.57125000
     93 1   8.41250000  -1.36158528   2.93250000
     94 1   8.16320036  -1.29478564   3.20625000
     95 1   8.41250000  -1.36158528   3.66250000
     96 1   8.09640073  -1.54408528   3.29750000
     97 1   8.34570036  -1.61088491   3.38875000
     98 2   8.36359927  -0.54688673   3.66250000
     99 2   8.04750000  -0.72938673   3.29750000
    100 2   8.04750000  -0.72938673   4.02750000
    101 2   7.73140073  -0.91188673   3.66250000
    102 2   7.99859927   0.08531181   4.02750000
    103 2   7.68250000  -0.09718819   3.66250000
    104 2   7.68250000  -0.09718819   4.39250000
    105 2   7.36640073  -0.27968819   4.02750000
    106 2   7.63359927   0.71751036   4.39250000
    107 2   7.31750000   0.53501036   4.02750000
    108 2   7.31750000   0.53501036   4.75750000
    109 2   7.00140073   0.35251036   4.39250000
    110 2   7.26859927   1.34970890   4.75750000
    111 2   6.95250000   1.16720890   4.39250000
    112 2   6.95250000   1.16720890   5.12250000
    113 2   6.63640073   0.98470890   4.75750000
    114 2   6.83679964   1.73260781   4.84875000
    115 2   6.90359927   1.98190745   5.12250000
    116 2   6.65429964   2.04870708   5.39625000
    117 2   6.58750000   1.79940745   4.75750000
    118 2   6.33820036   1.86620708   5.03125000
    119 2   6.58750000   1.79940745   5.48750000
    120 2   6.27140073   1.61690745   5.12250000
    121 2   6.52070036   1.55010781   5.21375000
    122 2   6.47179964   2.36480636   5.21375000
    123 2   6.28929964   2.68090563   5.76125000
    124 2   5.97320036   2.49840563   5.39625000
    125 2   6.15570036   2.18230636   5.57875000
    126 2   6.04000000   2.74770527   5.67000000
    127 1   5.56750000   3.06750000  11.90750000
    128 1   5.93250000   3.06750000  11.54250000
    129 1   5.56750000   3.43250000  11.54250000
    130 1   5.75000000   3.25000000  12.09000000
    131 1   5.93250000   3.43250000  11.90750000
    132 1   5.56750000   3.06750000  11.17750000
    133 1   5.75000000   2.88500000  10.99500000
    134 1   5.93250000   3.06750000  10.81250000
    135 1   5.38500000   3.25000000  10.99500000
    136 1   5.56750000   3.43250000  10.81250000
    137 1   6.11500000   3.25000000  10.99500000
    138 1   5.75000000   3.61500000  10.99500000
    139 1   5.93250000   3.43250000  11.17750000
    140 2   5.75000000   2.88500000  10.26500000
    141 2   5.38500000   3.25000000  10.26500000
    142 2   6.11500000   3.25000000  10.26500000
    143 2   5.75000000   3.61500000  10.26500000
    144 2   5.75000000   2.88500000   9.53500000
    145 2   5.38500000   3.25000000   9.53500000
    146 2   6.11500000   3.25000000   9.53500000
    147 2   5.75000000   3.61500000   9.53500000
    148 2   5.75000000   2.88500000   8.80500000
    149 2   5.38500000   3.25000000   8.80500000
    150 2   6.11500000   3.25000000   8.80500000
    151 2   5.75000000   3.61500000   8.80500000
    152 2   5.75000000   2.88500000   8.07500000
    153 2   5.38500000   3.25000000   8.07500000
    154 2   6.11500000   3.25000000   8.07500000
    155 2   5.75000000   3.61500000   8.07500000
    156 2   5.56750000   3.06750000   7.52750000
    157 2   5.75000000   2.88500000   7.34500000
    158 2   5.93250000   3.06750000   7.16250000
    159 2   5.38500000   3.25000000   7.34500000
    160 2   5.56750000   3.43250000   7.16250000
    161 2   6.11500000   3.25000000   7.34500000
    162 2   5.75000000   3.61500000   7.34500000
    163 2   5.93250000   3.43250000   7.52750000
    164 2   5.56750000   3.06750000   6.79750000
    165 2   5.93250000   3.06750000   6.43250000
    166 2   5.56750000   3.43250000   6.43250000
    167 2   5.93250000   3.43250000   6.79750000
    168 2   5.75000000   3.25000000   6.25000000
