     50 2   6.92250000   6.57986768   2.93250000
     51 2   6.92250000   6.57986768   3.66250000
     52 2   7.23859927   6.39736768   3.29750000
     53 1   7.17179964   6.64666731   3.38875000
     54 2   6.24140073   6.13016913   3.66250000
     55 2   6.55750000   5.94766913   3.29750000
     56 2   6.55750000   5.94766913   4.02750000
     57 2   6.87359927   5.76516913   3.66250000
     58 2   5.87640073   5.49797059   4.02750000
     59 2   6.19250000   5.31547059   3.66250000
     60 2   6.19250000   5.31547059   4.39250000
     61 2   6.50859927   5.13297059   4.02750000
     62 2   5.51140073   4.86577204   4.39250000
     63 2   5.57820036   4.61647241   4.66625000
     64 2   5.82750000   4.68327204   4.02750000
     65 2   5.89429964   4.43397241   4.30125000
     66 2   5.82750000   4.68327204   4.75750000
     67 2   6.14359927   4.50077204   4.39250000
     68 2   5.39570036   4.30037313   4.48375000
     69 2   5.14640073   4.23357350   4.75750000
     70 2   5.21320036   3.98427386   5.03125000
     71 2   5.46250000   4.05107350   4.39250000
     72 2   5.52929964   3.80177386   4.66625000
     73 2   5.46250000   4.05107350   5.12250000
     74 2   5.77859927   3.86857350   4.75750000
     75 2   5.71179964   4.11787313   4.84875000
     76 2   5.28000000   3.73497423   4.94000000
     77 1   7.53679964  -0.77886586   2.65875000
     78 1   7.60359927  -0.52956622   2.93250000
     79 1   7.35429964  -0.46276659   3.20625000
     80 1   7.28750000  -0.71206622   2.56750000
     81 1   7.03820036  -0.64526659   2.84125000
     82 1   7.47000000  -1.02816549   2.75000000
     83 1   7.28750000  -0.71206622   3.29750000
     84 1   6.97140073  -0.89456622   2.93250000
     85 1   7.22070036  -0.96136586   3.02375000
     86 1   7.17179964  -0.14666731   3.02375000
     87 2   7.23859927   0.10263232   3.29750000
     88 2   6.92250000  -0.07986768   2.93250000
     89 2   6.92250000  -0.07986768   3.66250000
     90 2   6.60640073  -0.26236768   3.29750000
     91 1   6.85570036  -0.32916731   3.38875000
     92 2   6.87359927   0.73483087   3.66250000
     93 2   6.55750000   0.55233087   3.29750000
     94 2   6.55750000   0.55233087   4.02750000
     95 2   6.24140073   0.36983087   3.66250000
     96 2   6.50859927   1.36702941   4.02750000
     97 2   6.19250000   1.18452941   3.66250000
     98 2   6.19250000   1.18452941   4.39250000
     99 2   5.87640073   1.00202941   4.02750000
    100 2   6.14359927   1.99922796   4.39250000
    101 2   5.89429964   2.06602759   4.66625000
    102 2   5.82750000   1.81672796   4.02750000
    103 2   5.57820036   1.88352759   4.30125000
    104 2   5.82750000   1.81672796   4.75750000
    105 2   5.51140073   1.63422796   4.39250000
    106 2   5.71179964   2.38212687   4.48375000
    107 2   5.77859927   2.63142650   4.75750000
    108 2   5.52929964   2.69822614   5.03125000
    109 2   5.46250000   2.44892650   4.39250000
    110 2   5.21320036   2.51572614   4.66625000
    111 2   5.46250000   2.44892650   5.12250000
    112 2   5.14640073   2.26642650   4.75750000
    113 2   5.39570036   2.19962687   4.84875000
    114 2   5.28000000   2.76502577   4.94000000
    115 1   4.81750000   3.06750000   9.69750000
    116 1   5.00000000   2.88500000   9.51500000
    117 1   5.18250000   3.06750000   9.33250000
    118 1   4.63500000   3.25000000   9.51500000
    119 1   4.81750000   3.43250000   9.33250000
    120 1   5.00000000   3.25000000   9.88000000
    121 1   5.36500000   3.25000000   9.51500000
    122 1   5.00000000   3.61500000   9.51500000
    123 1   5.18250000   3.43250000   9.69750000
    124 1   4.81750000   3.06750000   8.96750000
    125 2   5.00000000   2.88500000   8.78500000
    126 2   4.63500000   3.25000000   8.78500000
    127 2   5.36500000   3.25000000   8.78500000
    128 2   5.00000000   3.61500000   8.78500000
    129 1   5.18250000   3.43250000   8.96750000
    130 2   5.00000000   2.88500000   8.05500000
    131 2   4.63500000   3.25000000   8.05500000
    132 2   5.36500000   3.25000000   8.05500000
    133 2   5.00000000   3.61500000   8.05500000
    134 2   5.00000000   2.88500000   7.32500000
    135 2   4.63500000   3.25000000   7.32500000
    136 2   5.36500000   3.25000000   7.32500000
    137 2   5.00000000   3.61500000   7.32500000
    138 2   5.00000000   2.88500000   6.59500000
    139 2   5.18250000   3.06750000   6.41250000
    140 2   4.63500000   3.25000000   6.59500000
    141 2   4.81750000   3.43250000   6.41250000
    142 2   5.36500000   3.25000000   6.59500000
    143 2   5.00000000   3.61500000   6.59500000
    144 2   4.81750000   3.06750000   6.04750000
    145 2   5.00000000   2.88500000   5.86500000
    146 2   5.18250000   3.06750000   5.68250000
    147 2   4.63500000   3.25000000   5.86500000
    148 2   4.81750000   3.43250000   5.68250000
    149 2   5.36500000   3.25000000   5.86500000
    150 2   5.00000000   3.61500000   5.86500000
    151 2   5.18250000   3.43250000   6.04750000
    152 2   5.00000000   3.25000000   5.50000000
