     60 1   7.96250000   7.60177765   3.66250000
     61 1   8.27859927   7.41927765   3.29750000
     62 1   8.21179964   7.66857729   3.38875000
     63 1   7.53070036   7.21887875   3.38875000
     64 2   7.28140073   7.15207911   3.66250000
     65 2   7.59750000   6.96957911   3.29750000
     66 2   7.59750000   6.96957911   4.02750000
     67 2   7.91359927   6.78707911   3.66250000
     68 1   7.84679964   7.03637875   3.75375000
     69 2   6.91640073   6.51988056   4.02750000
     70 2   7.23250000   6.33738056   3.66250000
     71 2   7.23250000   6.33738056   4.39250000
     72 2   7.54859927   6.15488056   4.02750000
     73 2   6.55140073   5.88768202   4.39250000
     74 2   6.86750000   5.70518202   4.02750000
     75 2   6.86750000   5.70518202   4.75750000
     76 2   7.18359927   5.52268202   4.39250000
     77 2   6.18640073   5.25548347   4.75750000
     78 2   6.25320036   5.00618384   5.03125000
     79 2   6.50250000   5.07298347   4.39250000
     80 2   6.56929964   4.82368384   4.66625000
     81 2   6.50250000   5.07298347   5.12250000
     82 2   6.81859927   4.89048347   4.75750000
     83 2   6.07070036   4.69008457   4.84875000
     84 2   5.82140073   4.62328493   5.12250000
     85 2   5.88820036   4.37398529   5.39625000
     86 2   6.13750000   4.44078493   4.75750000
     87 2   6.20429964   4.19148529   5.03125000
     88 2   6.13750000   4.44078493   5.48750000
     89 2   6.45359927   4.25828493   5.12250000
     90 2   6.38679964   4.50758457   5.21375000
     91 2   5.70570036   4.05788602   5.21375000
     92 2   5.52320036   3.74178675   5.76125000
     93 2   5.83929964   3.55928675   5.39625000
     94 2   5.95500000   4.12468566   5.30500000
     95 2   6.02179964   3.87538602   5.57875000
     96 2   5.59000000   3.49248711   5.67000000
     97 1   8.57679964  -1.80077583   2.65875000
     98 1   8.39429964  -1.48467656   3.20625000
     99 1   8.07820036  -1.66717656   2.84125000
    100 1   8.51000000  -2.05007547   2.75000000
    101 1   8.26070036  -1.98327583   3.02375000
    102 1   8.21179964  -1.16857729   3.02375000
    103 1   8.27859927  -0.91927765   3.29750000
    104 1   8.02929964  -0.85247802   3.57125000
    105 1   7.96250000  -1.10177765   2.93250000
    106 1   7.71320036  -1.03497802   3.20625000
    107 1   8.14500000  -1.41787693   3.11500000
    108 1   7.96250000  -1.10177765   3.66250000
    109 1   7.64640073  -1.28427765   3.29750000
    110 1   7.89570036  -1.35107729   3.38875000
    111 1   7.84679964  -0.53637875   3.38875000
    112 2   7.91359927  -0.28707911   3.66250000
    113 2   7.59750000  -0.46957911   3.29750000
    114 2   7.59750000  -0.46957911   4.02750000
    115 2   7.28140073  -0.65207911   3.66250000
    116 1   7.53070036  -0.71887875   3.75375000
    117 2   7.54859927   0.34511944   4.02750000
    118 2   7.23250000   0.16261944   3.66250000
    119 2   7.23250000   0.16261944   4.39250000
    120 2   6.91640073  -0.01988056   4.02750000
    121 2   7.18359927   0.97731798   4.39250000
    122 2   6.86750000   0.79481798   4.02750000
    123 2   6.86750000   0.79481798   4.75750000
    124 2   6.55140073   0.61231798   4.39250000
    125 2   6.81859927   1.60951653   4.75750000
    126 2   6.56929964   1.67631616   5.03125000
    127 2   6.50250000   1.42701653   4.39250000
    128 2   6.25320036   1.49381616   4.66625000
    129 2   6.50250000   1.42701653   5.12250000
    130 2   6.18640073   1.24451653   4.75750000
    131 2   6.38679964   1.99241543   4.84875000
    132 2   6.45359927   2.24171507   5.12250000
    133 2   6.20429964   2.30851471   5.39625000
    134 2   6.13750000   2.05921507   4.75750000
    135 2   5.88820036   2.12601471   5.03125000
    136 2   6.13750000   2.05921507   5.48750000
    137 2   5.82140073   1.87671507   5.12250000
    138 2   6.07070036   1.80991543   5.21375000
    139 2   6.02179964   2.62461398   5.21375000
    140 2   5.83929964   2.94071325   5.76125000
    141 2   5.52320036   2.75821325   5.39625000
    142 2   5.95500000   2.37531434   5.30500000
    143 2   5.70570036   2.44211398   5.57875000
    144 2   5.59000000   3.00751289   5.67000000
    145 1   5.26750000   3.06750000  11.60750000
    146 1   5.63250000   3.06750000  11.24250000
    147 1   5.26750000   3.43250000  11.24250000
    148 1   5.45000000   3.25000000  11.79000000
    149 1   5.63250000   3.43250000  11.60750000
    150 1   5.26750000   3.06750000  10.87750000
    151 1   5.45000000   2.88500000  10.69500000
    152 1   5.63250000   3.06750000  10.51250000
    153 1   5.08500000   3.25000000  10.69500000
    154 1   5.26750000   3.43250000  10.51250000
    155 1   5.45000000   3.25000000  11.06000000
    156 1   5.81500000   3.25000000  10.69500000
    157 1   5.45000000   3.61500000  10.69500000
    158 1   5.63250000   3.43250000  10.87750000
    159 1   5.26750000   3.06750000  10.14750000
    160 2   5.45000000   2.88500000   9.96500000
    161 2   5.08500000   3.25000000   9.96500000
    162 2   5.81500000   3.25000000   9.96500000
    163 2   5.45000000   3.61500000   9.96500000
    164 1   5.63250000   3.43250000  10.14750000
    165 2   5.45000000   2.88500000   9.23500000
    166 2   5.08500000   3.25000000   9.23500000
    167 2   5.81500000   3.25000000   9.23500000
    168 2   5.45000000   3.61500000   9.23500000
    169 2   5.45000000   2.88500000   8.50500000
    170 2   5.08500000   3.25000000   8.50500000
    171 2   5.81500000   3.25000000   8.50500000
    172 2   5.45000000   3.61500000   8.50500000
    173 2   5.45000000   2.88500000   7.77500000
    174 2   5.63250000   3.06750000   7.59250000
    175 2   5.08500000   3.25000000   7.77500000
    176 2   5.26750000   3.43250000   7.59250000
    177 2   5.81500000   3.25000000   7.77500000
    178 2   5.45000000   3.61500000   7.77500000
    179 2   5.26750000   3.06750000   7.22750000
    180 2   5.45000000   2.88500000   7.04500000
    181 2   5.63250000   3.06750000   6.86250000
    182 2   5.08500000   3.25000000   7.04500000
    183 2   5.26750000   3.43250000   6.86250000
    184 2   5.81500000   3.25000000   7.04500000
    185 2   5.45000000   3.61500000   7.04500000
    186 2   5.63250000   3.43250000   7.22750000
    187 2   5.26750000   3.06750000   6.49750000
    188 2   5.63250000   3.06750000   6.13250000
    189 2   5.26750000   3.43250000   6.13250000
    190 2   5.45000000   3.25000000   6.68000000
    191 2   5.63250000   3.43250000   6.49750000
    192 2   5.45000000   3.25000000   5.95000000
