     53 1   7.92000000   7.78797312   3.11500000
     54 1   7.73750000   7.47187384   3.66250000
     55 1   8.05359927   7.28937384   3.29750000
     56 1   7.98679964   7.53867348   3.38875000
     57 1   7.30570036   7.08897493   3.38875000
     58 2   7.05640073   7.02217530   3.66250000
     59 2   7.37250000   6.83967530   3.29750000
     60 2   7.37250000   6.83967530   4.02750000
     61 2   7.68859927   6.65717530   3.66250000
     62 1   7.62179964   6.90647493   3.75375000
     63 2   6.69140073   6.38997675   4.02750000
     64 2   7.00750000   6.20747675   3.66250000
     65 2   7.00750000   6.20747675   4.39250000
     66 2   7.32359927   6.02497675   4.02750000
     67 2   6.32640073   5.75777821   4.39250000
     68 2   6.64250000   5.57527821   4.02750000
     69 2   6.64250000   5.57527821   4.75750000
     70 2   6.95859927   5.39277821   4.39250000
     71 2   5.96140073   5.12557966   4.75750000
     72 2   6.02820036   4.87628003   5.03125000
     73 2   6.27750000   4.94307966   4.39250000
     74 2   6.34429964   4.69378003   4.66625000
     75 2   6.27750000   4.94307966   5.12250000
     76 2   6.59359927   4.76057966   4.75750000
     77 2   5.84570036   4.56018076   4.84875000
     78 2   5.59640073   4.49338112   5.12250000
     79 2   5.66320036   4.24408148   5.39625000
     80 2   5.91250000   4.31088112   4.75750000
     81 2   5.97929964   4.06158148   5.03125000
     82 2   5.91250000   4.31088112   5.48750000
     83 2   6.22859927   4.12838112   5.12250000
     84 2   6.16179964   4.37768076   5.21375000
     85 2   5.48070036   3.92798221   5.21375000
     86 2   5.73000000   3.99478185   5.30500000
     87 2   5.79679964   3.74548221   5.57875000
     88 2   5.36500000   3.36258330   5.67000000
     89 1   8.16929964  -1.35477275   3.20625000
     90 1   7.85320036  -1.53727275   2.84125000
     91 1   8.28500000  -1.92017166   2.75000000
     92 1   7.98679964  -1.03867348   3.02375000
     93 1   8.05359927  -0.78937384   3.29750000
     94 1   7.80429964  -0.72257421   3.57125000
     95 1   7.73750000  -0.97187384   2.93250000
     96 1   7.48820036  -0.90507421   3.20625000
     97 1   7.92000000  -1.28797312   3.11500000
     98 1   7.73750000  -0.97187384   3.66250000
     99 1   7.42140073  -1.15437384   3.29750000
    100 1   7.67070036  -1.22117348   3.38875000
    101 1   7.62179964  -0.40647493   3.38875000
    102 2   7.68859927  -0.15717530   3.66250000
    103 2   7.37250000  -0.33967530   3.29750000
    104 2   7.37250000  -0.33967530   4.02750000
    105 2   7.05640073  -0.52217530   3.66250000
    106 1   7.30570036  -0.58897493   3.75375000
    107 2   7.32359927   0.47502325   4.02750000
    108 2   7.00750000   0.29252325   3.66250000
    109 2   7.00750000   0.29252325   4.39250000
    110 2   6.69140073   0.11002325   4.02750000
    111 2   6.95859927   1.10722179   4.39250000
    112 2   6.64250000   0.92472179   4.02750000
    113 2   6.64250000   0.92472179   4.75750000
    114 2   6.32640073   0.74222179   4.39250000
    115 2   6.59359927   1.73942034   4.75750000
    116 2   6.34429964   1.80621997   5.03125000
    117 2   6.27750000   1.55692034   4.39250000
    118 2   6.02820036   1.62371997   4.66625000
    119 2   6.27750000   1.55692034   5.12250000
    120 2   5.96140073   1.37442034   4.75750000
    121 2   6.16179964   2.12231924   4.84875000
    122 2   6.22859927   2.37161888   5.12250000
    123 2   5.97929964   2.43841852   5.39625000
    124 2   5.91250000   2.18911888   4.75750000
    125 2   5.66320036   2.25591852   5.03125000
    126 2   5.91250000   2.18911888   5.48750000
    127 2   5.59640073   2.00661888   5.12250000
    128 2   5.84570036   1.93981924   5.21375000
    129 2   5.79679964   2.75451779   5.21375000
    130 2   5.73000000   2.50521815   5.30500000
    131 2   5.48070036   2.57201779   5.57875000
    132 2   5.36500000   3.13741670   5.67000000
    133 1   5.48250000   3.06750000  11.09250000
    134 1   5.11750000   3.43250000  11.09250000
    135 1   5.30000000   3.25000000  11.64000000
    136 1   5.11750000   3.06750000  10.72750000
    137 1   5.30000000   2.88500000  10.54500000
    138 1   5.48250000   3.06750000  10.36250000
    139 1   4.93500000   3.25000000  10.54500000
    140 1   5.11750000   3.43250000  10.36250000
    141 1   5.30000000   3.25000000  10.91000000
    142 1   5.66500000   3.25000000  10.54500000
    143 1   5.30000000   3.61500000  10.54500000
    144 1   5.48250000   3.43250000  10.72750000
    145 1   5.11750000   3.06750000   9.99750000
    146 2   5.30000000   2.88500000   9.81500000
    147 2   4.93500000   3.25000000   9.81500000
    148 2   5.66500000   3.25000000   9.81500000
    149 2   5.30000000   3.61500000   9.81500000
    150 1   5.48250000   3.43250000   9.99750000
    151 2   5.30000000   2.88500000   9.08500000
    152 2   4.93500000   3.25000000   9.08500000
    153 2   5.66500000   3.25000000   9.08500000
    154 2   5.30000000   3.61500000   9.08500000
    155 2   5.30000000   2.88500000   8.35500000
    156 2   4.93500000   3.25000000   8.35500000
    157 2   5.66500000   3.25000000   8.35500000
    158 2   5.30000000   3.61500000   8.35500000
    159 2   5.30000000   2.88500000   7.62500000
    160 2   5.48250000   3.06750000   7.44250000
    161 2   4.93500000   3.25000000   7.62500000
    162 2   5.11750000   3.43250000   7.44250000
    163 2   5.66500000   3.25000000   7.62500000
    164 2   5.30000000   3.61500000   7.62500000
    165 2   5.11750000   3.06750000   7.07750000
    166 2   5.30000000   2.88500000   6.89500000
    167 2   5.48250000   3.06750000   6.71250000
    168 2   4.93500000   3.25000000   6.89500000
    169 2   5.11750000   3.43250000   6.71250000
    170 2   5.66500000   3.25000000   6.89500000
    171 2   5.30000000   3.61500000   6.89500000
    172 2   5.48250000   3.43250000   7.07750000
    173 2   5.11750000   3.06750000   6.34750000
    174 2   5.30000000   3.25000000   6.53000000
    175 2   5.48250000   3.43250000   6.34750000
    176 2   5.30000000   3.25000000   5.80000000
