    146 2   5.51500000   3.25000000   8.38750000
    147 2   5.15000000   3.61500000   8.38750000
    148 2   5.15000000   2.88500000   7.65750000
    149 2   4.78500000   3.25000000   7.65750000
    150 2   5.51500000   3.25000000   7.65750000
    151 2   5.15000000   3.61500000   7.65750000
    152 2   5.15000000   2.88500000   6.92750000
    153 2   5.33250000   3.06750000   6.74500000
    154 2   4.78500000   3.25000000   6.92750000
    155 2   4.96750000   3.43250000   6.74500000
    156 2   5.51500000   3.25000000   6.92750000
    157 2   5.15000000   3.61500000   6.92750000
    158 2   4.96750000   3.06750000   6.38000000
    159 2   5.15000000   2.88500000   6.19750000
    160 2   5.33250000   3.06750000   6.01500000
    161 2   4.78500000   3.25000000   6.19750000
    162 2   4.96750000   3.43250000   6.01500000
    163 2   5.51500000   3.25000000   6.19750000
    164 2   5.15000000   3.61500000   6.19750000
    165 2   5.33250000   3.43250000   6.38000000
    166 2   4.96750000   3.06750000   5.65000000
    167 2   5.15000000   3.25000000   5.83250000
    168 2   5.33250000   3.43250000   5.65000000
